freq,p,o,rank,sum_freq,freq_dbpedia,tf,idf,tf_idf,rank_tf_idf
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Salerno,43,404,70,0.0024752475247524753,11.464635175842448,0.028377809841194177,173
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Urbino,43,404,27,0.0024752475247524753,12.417293551887477,0.03073587512843435,161
1,http://dbpedia.org/ontology/notableWork,"http://dbpedia.org/resource/Agony_in_the_Garden_(Mantegna,_London)",43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Pisa_Altarpiece,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Bagnolo_Mella,43,404,4,0.0024752475247524753,14.326836056771915,0.0354624654870592,135
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Caprese_Michelangelo,43,404,3,0.0024752475247524753,14.614518129223697,0.03617454982481113,129
1,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Carpi,_Emilia-Romagna",43,404,3,0.0024752475247524753,14.614518129223697,0.03617454982481113,129
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/The_Three_Philosophers,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Basilica_della_Santa_Casa,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Pietà_(Michelangelo),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Loreto,_Marche",43,404,4,0.0024752475247524753,14.326836056771915,0.0354624654870592,135
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Sansepolcro,43,404,6,0.0024752475247524753,13.921370948663752,0.03445883898184097,142
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Fontignano,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Sistine_Madonna,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Andrea_del_Verrocchio,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Gerolamo_Giovenone,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Prato,43,404,55,0.0024752475247524753,11.705797232659336,0.028974745625394396,167
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Pieve_di_Cadore,43,404,24,0.0024752475247524753,12.53507658754386,0.031027417295900646,158
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Camera_degli_Sposi,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Charles_VIII_of_France,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/The_Tempest_(Giorgione),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Monteaperti,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,"http://dbpedia.org/resource/Adoration_of_the_Magi_(Botticelli,_1475)",43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/restingPlace,"http://dbpedia.org/resource/Santi_Giovanni_e_Paolo,_Venice",43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
