freq,p,o,rank
1,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/Disney_Media_and_Entertainment_Distribution,105
1,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/Paramount_Pictures,105
1,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/Time_Inc.,105
1,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/Titan_(transit_advertising_company),105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Beme_(app),105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Barnes_&_Noble_Nook,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Et_cetera,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Wholesale_banking,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Traveller's_cheque,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Filmmaking,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Option_(finance),105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Travel,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Property_management,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Citibank_(China),105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Citibank_Singapore,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Citibank_Indonesia,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/WhoSay,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/HBO_Europe,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/The_Intellectual_Property_Corporation,105
1,http://dbpedia.org/ontology/type,http://dbpedia.org/resource/Virtualization,105
1,http://dbpedia.org/ontology/hubAirport,http://dbpedia.org/resource/Boston_Harbor_Seaplane_Base,105
1,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/CBS_Building,105
1,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Ashfield,_Massachusetts",105
1,http://dbpedia.org/ontology/division,http://dbpedia.org/resource/HBO_Max,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/J._P._Morgan,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Frank_Weil,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Horace_Manges,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Charles_Lewis_Tiffany,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Reynolds_Securities,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/John_D'Angelico,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Susan_Wagner,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Andrew_Carnegie,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Larry_Fisher,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Zachary_Fisher,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Main_Bocher,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Richard_Lewis_Blinder,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/James_S._C._Chao,105
1,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Contemporary_art,105
1,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Watchmaker,105
1,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Pop_rock,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Social_media,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Telecommunications,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Internet,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Merchant_bank,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/John_C._Dugan,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Peter_Zaffino,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Hugh_Rovit,105
1,http://dbpedia.org/ontology/locationCity,"http://dbpedia.org/resource/Montvale,_New_Jersey",105
1,http://dbpedia.org/ontology/owner,http://dbpedia.org/resource/Doubleday_(publisher),105
1,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/Anchorage_Capital,105
1,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/Investor_AB,105
1,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/United_Talent_Agency,105
1,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/Walgreens_Boots_Alliance,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Financial_analysis,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Telecommunications,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Television_studio,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Sports_equipment,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Sales_and_trading,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Financial_services,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/American_Idol,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Electronic_trading_platform,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Financial_services,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Law,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Pharmacy,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Planning,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Grupo_Financiero_Banamex,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/VidCon,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Viacom18,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Showtime_Networks,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Simon_&_Schuster,105
1,http://dbpedia.org/ontology/type,http://dbpedia.org/resource/Art_gallery,105
1,http://dbpedia.org/ontology/type,http://dbpedia.org/resource/Private_company_limited_by_guarantee,105
1,http://dbpedia.org/ontology/significantBuilding,http://dbpedia.org/resource/Holy_Name_of_Jesus_Roman_Catholic_Church_(Manhattan),105
1,http://dbpedia.org/ontology/targetAirport,http://dbpedia.org/resource/Westchester_County_Airport,105
1,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/One_Liberty_Plaza,105
1,http://dbpedia.org/ontology/distributingLabel,http://dbpedia.org/resource/Universal_Music_Distribution,105
1,http://dbpedia.org/ontology/division,http://dbpedia.org/resource/ViacomCBS_Networks_International,105
1,http://dbpedia.org/ontology/division,http://dbpedia.org/resource/Fox_Entertainment_Group,105
1,http://dbpedia.org/ontology/division,http://dbpedia.org/resource/Brussels_Stock_Exchange,105
1,http://dbpedia.org/ontology/division,http://dbpedia.org/resource/NYSE_Arca,105
1,http://dbpedia.org/ontology/division,http://dbpedia.org/resource/NYSE_Technologies,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Samuel_Sachs,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/George_Huntington_Hartford,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Estée_Lauder_(businesswoman),105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Lillian_Zabar,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Robert_S._Kapito,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Henry_Blodget,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Ailene_Fields,105
1,http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/resource/Paul_Barnes_(designer),105
1,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Classical_music,105
1,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Beirut,105
1,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/388_Greenwich_Street,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Risk_and_strategic_consulting,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Out-of-home_advertising,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Educational_technology,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Facial_recognition_system,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Software,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Cloud_computing,105
1,http://dbpedia.org/ontology/industry,http://dbpedia.org/resource/Residential_area,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Adena_Friedman,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Chase_Carey,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Duncan_L._Niederauer,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Dave_McClure,105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Principal_(commercial_law),105
1,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/Morgan_Downey,105
1,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/Armenian_Americans,105
1,http://dbpedia.org/ontology/owner,http://dbpedia.org/resource/Berkshire_Hathaway,105
1,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/Univision_Communications,105
1,http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/resource/Google,105
1,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/CNN,105
1,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/Sanofi,105
1,http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/resource/Accenture,105
1,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/Mellon_Financial,105
1,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/Westinghouse_Electric_Corporation,105
1,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/Reynolds_Securities,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Game,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Private-equity_secondary_market,105
1,http://dbpedia.org/ontology/product,http://dbpedia.org/resource/Guardian_Egyptian,105
1,http://dbpedia.org/ontology/regionServed,http://dbpedia.org/resource/Latin_America,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Assurance_services,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Stock_exchange,105
1,http://dbpedia.org/ontology/service,http://dbpedia.org/resource/Stockbroker,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Citibank,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Citibank_Korea,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nikko_Cordial,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Citibank_United_Arab_Emirates,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Paramount_Pictures,105
1,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Pop_(American_TV_channel),105
