freq,p,o,rank
1,http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/resource/Peter_Stjärnvind,146
1,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Goregrind,146
1,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/Alingsås,146
1,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/Ludvika,146
1,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/Sundsvall,146
1,http://dbpedia.org/ontology/soundRecording,http://dbpedia.org/resource/Therion_(band)__Sound__2,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Ophthalamia,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Nefandus,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Storm_Corrosion,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Pagan_Rites,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Arckanum,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/In_Mourning_(band),146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/October_Tide,146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Ophthalamia,146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Nefandus,146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Pagan_Rites,146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Defleshed,146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Ribspreader,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Richard_Cabeza,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Tobias_Forge,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Dan_Swanö,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Dave_Ingram,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Christian_Älvestam,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Jani_Stefanovic,146
1,http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/resource/Magnus_Sahlgren,146
1,http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/resource/Emperor_Magus_Caligula,146
1,http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/resource/Daniel_Erlandsson,146
1,http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/resource/Peter_Tuthill,146
1,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/Norrköping,146
1,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/Everöd,146
1,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/Saltsjöbaden,146
1,http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/resource/WAR_Music,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Enforcer_(band),146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Insision,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Pan.Thy.Monium,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Funeral_Mist,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Shadowquest,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Lucyfire,146
1,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Nasum,146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Insision,146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Hypocrisy_(band),146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Arckanum,146
1,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Dimension_Zero,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Fred_Estby,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Andreas_Axelsson,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Jesper_Strömblad,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Adrian_Erlandsson,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Johan_Edlund,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Lars_Rosenberg,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Martin_Åkesson,146
1,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Valle_Adzic,146
1,http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/resource/Adrian_Erlandsson,146
1,http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/resource/Martin_van_Drunen,146
1,http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/resource/Peter_Tägtgren,146
